LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:18,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-25,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-24,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-25,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-25,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-26,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-25,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-26,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:19,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-33,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-33,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-33,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:20,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-25,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-25,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-25,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-26,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:21,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-26,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-26,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,10,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-26,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-27,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-33,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:22,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-33,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:23,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-33,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-28,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:24,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-29,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-33,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
2019-05-09 18:29:25,1900-01-00 00:00:00,WiFi-SCHIFFO-2.4G,50:5D:AC:89:D4:3C,-31,WPA2,0.000000,0.000000,0.000,0.000
